url,name,salary,company,scale
https://www.zhipin.com/job_detail/d3ae90dd5d4880821HR_3N-_EVVY.html?lid=9HvT0AceW1T.search.80&securityId=mRd5xSwZnZmvc-l1a8tjsA1P8s-Vrvg4Vuj546t52GAJlZ7hU9izfxm_qXsKr4bSop6252Dr5qAak8ESgmF_3bTJ2nKWi45y_Exg2ijQrHO0y7pvTw~~&sessionId=,高级后端开发工程师（杭州）,30-60K·15薪,某大型知名互联网公司,10000人以上
https://www.zhipin.com/job_detail/71914c4552d56d2d1HZ73NS4FFdS.html?lid=9HvT0AceW1T.search.81&securityId=fTzWWJYQNMgSF--1hPfw3GczTzGz1K5BeLAT8qeyVCiBl-4RGomw18t6Lmav3N7VlMU03jzS1beHyDTeCCc_4HvVCcJD8wJo0WhSvCn0XlJHoLIC&sessionId=,数据标注/法律,7-8K,博彦科技,10000人以上
https://www.zhipin.com/job_detail/5ed366ae153c9cd71HZ42dS6F1NY.html?lid=9HvT0AceW1T.search.82&securityId=blSvN6LIicIRO-R1XdZpc1e-aVMHw818HTMxgYmiIaVMxY1QFhDZhJpiXb4W42nvnVkDVJbuZJKCqRMAiC0kqx_FyYM4BgrW9Fhjz3PQ415ix7p1xg~~&sessionId=,数字IC验证工程师,30-60K·14薪,某大型电子公司,10000人以上
https://www.zhipin.com/job_detail/dd100e4fed7b95931XJ739i9FlRY.html?lid=9HvT0AceW1T.search.83&securityId=OZIqAlV8MtctA-11vzoz0GV64tiw5uIQiBXWV_Cxdm7wdGaGjsmv1uxuw7uo80pVzJvCyMSUgeHP06CjYb0OEVagPdCxwDszj6EmGyb5iScWvLg~&sessionId=,国企正编+线上面试+急招！+软件开发,20-35K·14薪,某知名计算机软件上市公司,10000人以上
https://www.zhipin.com/job_detail/7f691dcbc62964901HR_2dq9FVVV.html?lid=9HvT0AceW1T.search.84&securityId=bUcGbRbUSCZoV-U14w6JqGScExQthAe6eJccFt-Q2yZhpCnj311tBDbirVae3rBZOJgfCmasBk5ajcKyV6Sh44LWh1h9oJxh_FTqFhd_wF0RHlMkpzY~&sessionId=,算法工程师,23-45K,杭州宠胖胖（总部）,10000人以上
https://www.zhipin.com/job_detail/61d0be88174b4dbf1XRz2ty-GFNU.html?lid=9HvT0AceW1T.search.85&securityId=Fbhq4ng82aKoY-h1R-09qljcH4Tp4m2dzZe1P8hf31xrS796aeAhaZEDRefzYk-BEwlWnIgFjQeT3rMtxuhS7DfHXa2CzYFHBdQlaz-3g4d2zXo~&sessionId=,大数据开发工程师,24-40K·15薪,某大型知名移动互联网公司,10000人以上
https://www.zhipin.com/job_detail/4b9c35696717fe2a1HV93d64FFJX.html?lid=9HvT0AceW1T.search.86&securityId=EvWjT8zSNmkxp-i1DPm0GgaXqTSCNGzIo8kmhHxKFhPb18DI4ZkV53uaRiVxrJK6nqreHYzGL4jfe8lhTI_4-RjZfr7i6BJYdM08pbnodMFZ5awvT36tGCi5thd9-HryynEpT6pSrzS2c-Hv4FAKjvs~&sessionId=,高级算法工程师-会员算法,35-60K·16薪,某大型知名外企,10000人以上
https://www.zhipin.com/job_detail/b1069694432e20001nF42d6-ElFR.html?lid=9HvT0AceW1T.search.87&securityId=LGFEj4cSUmcST-y1VDQp7POkVE_3Rf3uMjv6uDO-aQqFvn-EQhYLV7YRtc8Cfo1zaMWqCN6BB3TQwLSU1uNV0au0K1NuI0drNquG7jKzhHtBUBtAHw~~&sessionId=,编程老师,6-11K·13薪,优阿普,10000人以上
https://www.zhipin.com/job_detail/b85d5f0dae58df461HZ43t28GVNX.html?lid=9HvT0AceW1T.search.88&securityId=4ZgdVBDI9hyw8-H1U5rfP01ex3N2qOSeuXfysr6dMJNnPwEgNzYtk3hm1UUz7gt_Wn4jTrW8I2eKGlEoWHfv51rCBpXF50iQ-XdDhOsuGuocwTlK&sessionId=,金融风控工程师,30-40K·14薪,vivo,10000人以上
https://www.zhipin.com/job_detail/61fe856cfde17dae1XN80t6_EVRQ.html?lid=9HvT0AceW1T.search.89&securityId=yeVgHDDoCfVPe-91H-tP1v76LRO6slpA2v0_g4oC4wJ6Bk5ZKE3f0GyySfbv_MF-orIGQP2--k6EuiysIlwbKytyjx_a1UPLCgLV51_RRes3u-1mZYsh&sessionId=,算法工程师/三维计算机视觉工程师/AI工程师,12-20K,魔芯(湖州)科技,10000人以上
https://www.zhipin.com/job_detail/ca35b3ec12d4099f1HZ60968FFFW.html?lid=9HvT0AceW1T.search.90&securityId=2zlaL5tOtOqkt-F1kqzfWbD9jA7nkb6iR8t-vDClgwb79mrn_2eKBpXYiPiT33xx8nPNSJTDr2e1fetVPrN7Ny6kJDPxItRj8-4dz2dwBJwDHQ~~&sessionId=,nlp算法工程师,40-70K·16薪,某500强上市公司,10000人以上
https://www.zhipin.com/job_detail/c813170c13ed87291n1439-4ElRW.html?lid=9HvT0AceW1T.search.91&securityId=iN-uIWk34AZ2L-N1m2tfJHBGRNbOtW6v1LMcAMFO0ja-Eyd4Arjq1V0WZpkc7es-XjRm8PsO922QhNCRKTrjLeQ_AfNNAZyamap_xwvqdGURRjSpRQ~~&sessionId=,数据库研发工程师,35-65K·15薪,某大型知名移动互联网公司,0-20人
https://www.zhipin.com/job_detail/a2733d8473271a8f1HRy0968GVBR.html?lid=9HvT0AceW1T.search.92&securityId=qKU5EDQhtlLwW-l1tjwGmyE5CCrJpZBO6AWugmCSU0viDdx-jNpFxEEjYj_LUZ2jDBRiWFjsFr4GSB7NN1W8RL0HCD81CXNku0dMR8J8jOfAHuDQ0JY~&sessionId=,数据开发,30-50K·13薪,波形智能,0-20人
https://www.zhipin.com/job_detail/d65ae013f645b2241XF50tm9E1BT.html?lid=9HvT0AceW1T.search.93&securityId=PzMJxwqlayapd-Z1BvPag4Alyhdt0hRizoJiyacT0IzXoo6eIx65HEqyaQ0Y2p3HR1ZQu4UCOOxscX97Nc6BqhpUOWiAHius-MABEz6-Lhsl0ajb2Er4-wDpqoPZerO59xjYjCr-YrCil6iM2meNY3-k&sessionId=,预测算法工程师,25-50K,某大型计算机软件公司,0-20人
https://www.zhipin.com/job_detail/fdafbcb04e4c6bb81HR_2tm0EFpS.html?lid=9HvT0AceW1T.search.94&securityId=rEvevfPEhxQoN-a1dw2XRzG6PHQnZ9kBcSg4YNtEs0OEEGpIArvOePnros2_k8Joy4rk15Vr6JWPC9JhjGLTOkMM58ORYvlPas9OA-e-1JFfuiE_4KDD&sessionId=,数据研发工程师,2-3K,菜鸟传橙,0-20人
https://www.zhipin.com/job_detail/d56bfd7fc5962f371HR-2dq8GVVV.html?lid=9HvT0AceW1T.search.95&securityId=77L7b3KCf4Ol9-21HbUlc7tLm2aLmEd8PDpdkywGmsXu0dyDupVl5bJf7g-uVx8djfb5cleiDuvICUgPiNd2Og5KKo5ESIXzd6xg0U_YA-5HvQN6iJQ~&sessionId=,杭州自动化测试,13-25K·15薪,艾麦物流,0-20人
https://www.zhipin.com/job_detail/c9ec69567a69d4161HZ70tq8FlRY.html?lid=9HvT0AceW1T.search.96&securityId=oNXuve1A4MK8B-R1c3PJ4wGqmllzv5NdB1c-IH3laEr2I9R6CkwMGn1V8Wuno72YyH35JV2fe_KOmU-u9BZawnDgUbeFlb6bLWH8DDjTT3dBl92WYIrg&sessionId=,大厂直招-测试开发工程师,25-45K,某大型知名电子商务公司,0-20人
https://www.zhipin.com/job_detail/18d18fe9927fe1071XR42N67GVpW.html?lid=9HvT0AceW1T.search.97&securityId=XMGg_V8a9R8nN-f1bn32lQHjKi_G0SUKWhUarecm2kTXbf-xLsmmTUMKEGpTb6h26Y_liWkJ_OpU6QuuzuftubbycCnoEVIYxDkFNS1HWK-7B5EmEII~&sessionId=,C# 开发,20-40K·13薪,杭州斑头雁智能科技,0-20人
https://www.zhipin.com/job_detail/cb5897ba1745aae61Xx_2du1GFtZ.html?lid=9HvT0AceW1T.search.98&securityId=lb57XyzPHZtP_-v1gNlcWU82OzM7P83r4sOMvKNLpYVwG-8Y1rYZPaxIRr05SlzFw2tDEk_DIMimFOuZrBqxjXVRdHCEPpH0GkQL8CiQ2n7PIJkylAnvC5ajUvQCuSYnctznxfG09okfnP0ciB9fpQ~~&sessionId=,机器学习中台架构师,40-70K·15薪,某大型知名移动互联网公司,0-20人
https://www.zhipin.com/job_detail/706df0872ee4920a1Xx90tm7FFNQ.html?lid=9HvT0AceW1T.search.99&securityId=Ra4EaetodRTjQ-J1sgV0lKyvk-J7AkwqJheJLSsD7Q__bRAZzgPnsSmLyBWl-EfwOgCtPcMpp3xnmrSidSSAQGg_MuYG8qWLbXGalQxnzJR4FWBHgA~~&sessionId=,资深数据开发工程师,23-45K,某大型互联网公司,0-20人
https://www.zhipin.com/job_detail/cf5ad7eff18056b21HVz39S4GVRZ.html?lid=9HvT0AceW1T.search.100&securityId=p3Ck3nZAy4rf4-W1r8iYs2ls7WvVdmdjrE0UGkqGBJW6KfINDmTuVxM5yt879eP3_EC0Uqx8CidZQNcY3lz293MxG4Q_T06Dm4DGhTHzmehokHy4Qug~&sessionId=,数据工程师,8-12K,退外科技,0-20人
https://www.zhipin.com/job_detail/a887a509d19d839b1XNy0ti9EVFX.html?lid=9HvT0AceW1T.search.101&securityId=3JmMVK7Lw3gVp-t105IN59QMp4q5xy0PBhidt1FbRP5soWfW-ehjzl-TSPZ2wDFrjEhz_MNv9s1WrCrtoV_YbhqsqRyW2wkJScuLrJ-lduUdC3bHIUw~&sessionId=,算法工程师（base福 州）,20-35K·14薪,朴朴科技,0-20人
https://www.zhipin.com/job_detail/86be4e04bfb5bbe31HR42di1FVZY.html?lid=9HvT0AceW1T.search.102&securityId=TRi8OpTQiXbL--V1rpZnlzW02OEXCMC6U06TWUW0jIngzSHFbBCpQxER6KajujCmTnQQRhIrtS2IM1R6Vwj0VaSdFpYjpQg-Kf6_YvGXucyDPs5EABQ~&sessionId=,高级业务运维工程师,25-30K,某大型计算机软件公司,0-20人
https://www.zhipin.com/job_detail/952cefb4bd8fdbc51Xx82tm5E1dT.html?lid=9HvT0AceW1T.search.103&securityId=KY6yaYdQVLjTA-21nSGB3eX7O4oiIU9ct7E02eV6zCabEX_kT3AuDQaRwY3UTrlhhqtZlGW-DUFNE3GSHwWYzm11wx_E7K3Xd5V5BH-_nqpHsPR0Aw~~&sessionId=,运维开发,30-60K·15薪,某大型知名互联网公司,0-20人
https://www.zhipin.com/job_detail/66f6bd385cfc0cbd1XF-2dq8EVRV.html?lid=9HvT0AceW1T.search.104&securityId=d5V9lsZZa2pdz-61U2LxopXbqhU88qgDlR3dvgXYYRwxRqFYODLT485lYyF-fKPSCtrSd_9WS4MCZd6i0XKYJNfF_4qrxx7xVQ7BfWGdmyELE4UXAvME&sessionId=,计算生物学家/生物信息学家,30-40K,奥明星程,0-20人
https://www.zhipin.com/job_detail/6ebe1344d783d26b1HZ729q9GFBR.html?lid=9HvT0AceW1T.search.105&securityId=MmVIy5jxAuVP7-S15Fw3sjC8Ig8PztO3QJOYSycWrWlYijk9rlrnVMx-KL8ha2S6D8TG4TD2c6BIH2ZDzzl-j1gjLal7fMfjD9LU8IWDWXQc-fV1fPc~&sessionId=,游戏测试开发工程师,45-75K·16薪,某大型知名计算机软件公司,0-20人
https://www.zhipin.com/job_detail/f6978c7e27d9e25a1XB63Nu7EVFV.html?lid=9HvT0AceW1T.search.106&securityId=VK0o5amn4PGU_-q1EcMfObDH99vKGN3Q1V7qb51W1GeXU_yU9UNTW5ANH5xptXPqyv25-SWJVQIxuah6PSrThLi_6pBmRAA0JYNjbeBC4O_QVEodP-g~&sessionId=,c++开发工程师（初级/中级/高级均可）,25-50K·14薪,某基金公司,0-20人
https://www.zhipin.com/job_detail/0f82ef5eb869e0401XN-2t-_EFFY.html?lid=9HvT0AceW1T.search.107&securityId=rrsoVya3fbPvA-o13M9AnzlEnVdGOI3m4ryO7hFdl1seQ64G0cgKPqaHyZzOrFVcQDY_XRReTnMZR9cZHXKDPgih7w-0ELQumq_8oXu1Qgq53lCAe7c~&sessionId=,数据岗,20-40K·16薪,某知名计算机软件公司,0-20人
https://www.zhipin.com/job_detail/0610f87b5f399fa71HVz3Nu9F1NV.html?lid=9HvT0AceW1T.search.108&securityId=L0Shioxc7PZcq-i1CgTFvVsKPRdSZ6uVknOIZXlb-UIJmBvzmDjKoK-6dO5wm2FpfymfmezsqgbHcj83JroTf9Lk36orf-GPkmZGyf87qP9O&sessionId=,宏观研究员-五险一金-双休,15-25K,某500强上市公司,0-20人
https://www.zhipin.com/job_detail/d53fa15fef3782a91n193N66FVNR.html?lid=9HvT0AceW1T.search.109&securityId=ESlKsk5g_qCza-n1YGb0qfORol1Kie7gJ-sWVpPhT1pR-Ti9I_p7J14MGbHSnc4By576a-0Vg95P5v9nBBvz56AMqiu6vqcJzNiAy87MftdC7b6yqw~~&sessionId=,科研助理,10-15K·13薪,盈合机器人,0-20人
https://www.zhipin.com/job_detail/6cdd84cc0b3b45481nJz3t68FldY.html?lid=9HvT0AceW1T.search.110&securityId=lfcmtc3RvDHpj-r1tQiiSSRbTl0epFZmw-YQw5diklA27BDQi4mw1S0AcDXmSCONGlbxk2NmIWx5OSaCzWkhvshNXHHn11FKpZDwTvjlw1Fcic1pWw~~&sessionId=,基金运营助理,8-13K·15薪,杭州龙旗科技,0-20人
https://www.zhipin.com/job_detail/c805243be7ed58311HR73Nq1EldQ.html?lid=9HvT0AceW1T.search.111&securityId=pK2XbtMT3M3W--n1ieHan5hHcdjxwWX9GtAdmfb-ZJCI3ywfu7fFJeF59ey9Dd1-ElqR1PbCrk1rckOG1MJllsSgVPfs2zBY8-j9Y8afObxDxf3w9Czo&sessionId=,数据分析师,2-3K,德豪数据服务,0-20人
https://www.zhipin.com/job_detail/6153d0074b018e161HVz296-GVdX.html?lid=9HvT0AceW1T.search.112&securityId=4qI6LR_9XS2Zt-N1nGCAP78i8GRUlkLiOdro354TXlHtYKujv_xcNm-6Kgz-BOn-qNAWXaAjCiyiLTj0T7R5-SW5OqnezQfUevfpwDA9UdqOAaI~&sessionId=,技术总监cto,180-250K·14薪,某知名互联网上市公司,0-20人
https://www.zhipin.com/job_detail/eae0983959b63e2a1XB62t-4F1RQ.html?lid=9HvT0AceW1T.search.113&securityId=61RsfZtUSlbXD-p1fAqfpKjY8xRxnZueLvd2WPvZhNQaVGKWQ-LrK_PPaynpi3jqBHPisxTxgT3RGuFT7NhDM44qqBNLWgQkDTZ8tYHaCNAiCiXS-z8~&sessionId=,助理生物信息分析工程师,6-9K,圣庭生物,0-20人
https://www.zhipin.com/job_detail/0b0d6fb631d46a961HV80ti4GFVR.html?lid=9HvT0AceW1T.search.114&securityId=ll4c6aoQd8Z6l-w1tgx2btmP1z3i8U55NnoZ5gkKu5EXtK70-GganBJ6ajBql91wXPzEtb_kOPQ1TuKiRq4I_kSK-jh1gxsfugGEYyT8va_GaHLd&sessionId=,高级算法工程师,50-80K·16薪,某500强上市公司,0-20人
https://www.zhipin.com/job_detail/dbc77a9a526510061XBy3t67EVJY.html?lid=9HvT0AceW1T.search.115&securityId=94O5PY_2GK2tX-q1MVxUTWGqVVzn8ShkjrACBiO5r0y8Kci_eaN6EC2CBUaw8fe9JVbFqdO8GMbwTIROkq7Gr3XMMuF6FixB9MGxRCBT5d9F1Q7Ygw~~&sessionId=,测试开发,20-35K·13薪,某大型互联网公司,0-20人
https://www.zhipin.com/job_detail/c60423537fc0030b1HV92dW0FVBW.html?lid=9HvT0AceW1T.search.116&securityId=pE-9ZhdIqrn22-Y1B2NxdH1W3sTOxTtVSUp5aovehf3chWQX54ybNmkdUU6zKcssPRni2vGIfm69yBRbSs5X-7HU1-sqTOwGiX5aEMcTIbo~&sessionId=,测试开发工程师,15-25K,某500强上市公司,0-20人
https://www.zhipin.com/job_detail/1daccc3281b183981X1_2N--FVZR.html?lid=9HvT0AceW1T.search.117&securityId=VzLcdLKuOVHfc-b1wDtYHZIluDaAJUi8wuHZyLGiNUkrlqF5iqnqIapFpFGNqqOnAJ-tVRr5s3qEsnvTwi0Cx4GnQdndK1-6ubHgPPbYhS9bAW9ARQc~&sessionId=,前端【1-3年经验可+大厂】,28-40K·15薪,某知名计算机软件公司,0-20人
https://www.zhipin.com/job_detail/e07eb4185b93cbbf1XZ_39S1EldZ.html?lid=9HvT0AceW1T.search.118&securityId=EcuDbYg1HFAbm-c1BuTDTNl8JdN54P-egafQiLrgvJqRW6TMhnsQlIn8ZPZGsHakFUP68RF-F23YviMby4ZVCEMn9nKCfCW-HKTzBwDzOxZqMAaK-6k~&sessionId=,高级算法工程师,20-40K·13薪,视睿,0-20人
https://www.zhipin.com/job_detail/0804c428cd3beeda1HR-09S5FVZZ.html?lid=9HvT0AceW1T.search.119&securityId=HK8OIWhGqBht2-11iQ-Eo7pF_zY4EKnVvXiGijbOkvjvbusCffuHCnFcItCVKhbyuK1AQR7doDegimZv6BWhXNHtgmqDx56VkqXgaEwAuTqNLB6TDLQA&sessionId=,3D打印算法工程师,15-20K,绘芯(杭州),0-20人
https://www.zhipin.com/job_detail/7a4b715b07fdbae31HR60ti4EVpT.html?lid=9HvT0AceW1T.search.120&securityId=YegKgvOeHsTjE-y1ZrY03tf2GSVjtql1HcFWiD7EOtMFRTQ7h43Ui57KT4TUdD4gyoJNorKd3_oSNffjeucg7u_tw-Gct-RVVy2z9zweYNUNO1Ylxnw~&sessionId=,智能合约开发工程师（remote远程）,25-50K·13薪,某计算机软件公司,0-20人
https://www.zhipin.com/job_detail/94cd6f0f28be95641X1y2Nq8FFpR.html?lid=9HvT0AceW1T.search.121&securityId=e3KyOcBtiEWww-a1qlB0693j2v4nEaurMtPKMcQVoet-OSqYpNPyvWWX-snvuYej_9EJNWCy_PwYSRWwSC7Vy1IlZ_77KY9GuElvjp7JD0e9mhRwG7N2&sessionId=,软件测试,4-8K,有信科技,100-499人
https://www.zhipin.com/job_detail/85058c0de89e8ca21HR839S_EVpV.html?lid=9HvT0AceW1T.search.122&securityId=e0JvabRvEJ2hC-C1I9Zdx9o1QXCtM5iyQ6_t-rOCnqbKyobc0M3DkVNoTcHHEW-G7lwcAOSK2hdRQe94x05VrJFN5_MsOREnUBoO-X3ezfQsaA~~&sessionId=,宏观研究员-互联网大厂,15-25K,某500强上市公司,100-499人
https://www.zhipin.com/job_detail/d3956dfd6a84e58f1nR73ti1EFFU.html?lid=9HvT0AceW1T.search.123&securityId=SYAzXz9eXHEbn-j1P2XFHrnN3uHQWFQdN6Gvz1UtKjhR40ukl5XvxY1lOFTDRJ6D3W342yZK8Z8eWMpzpc71XolvBcolER8YxkBEPFn8KO12KMu-0EBw&sessionId=,后端开发工程师,25-45K,牧田中国,100-499人
https://www.zhipin.com/job_detail/e0170aa0b712bf401HV_29m8EVdW.html?lid=9HvT0AceW1T.search.124&securityId=-nVeHzIDndc4a-P1cF-N_j01hNQwUJoNmixdFPJwM3iDFissv3PLaOud220w3AKD34gUYGJ4TIdZrcsHrfS81ER27LAWr6FqA9WWJ6iM6WdvA4eYBC5h&sessionId=,大模型算法,3-8K,探灵科技,100-499人
https://www.zhipin.com/job_detail/677dae9a57e126a31HV839-8FltV.html?lid=9HvT0AceW1T.search.125&securityId=NStU_2uRKUHsT-P1QcwQfvW49PPi8mR8UMhqMdVZbBO-fFq8daalFc-eVwn8P60eeEF3mpZQqr07A9wk011YJGsfWdiUHnL0ugaPdGted2J8IZaf6-5f&sessionId=,测试开发工程师,20-30K,某知名互联网公司,100-499人
https://www.zhipin.com/job_detail/4703b5fc25cb90eb1nF93Nq5GFtV.html?lid=9HvT0AceW1T.search.126&securityId=I48ko1gaYeCfX-d1d2KYQesswhKet7JijNvtSWvlELp-IcTaVYHUg3PS3qBz3QN_rbUF-p96J5zetUwIGdT3RrZwq8_aRGbL23Sqhzx6WELRz4BdeAg~&sessionId=,c#工程师,20-40K·15薪,某大型互联网公司,100-499人
https://www.zhipin.com/job_detail/e6c706acdc6077161HZ63tW7ElFV.html?lid=9HvT0AceW1T.search.127&securityId=jOZJO3eyOFdrA-61Ps8CW-LE-9RK9fn71Ps5cwp0AsqHSu6OosSBiradl3iOyGVEtPeIo6xaLm1WVTCEtIHMBD78lQ727RCLZ-eDWKfyVBTeoA~~&sessionId=,2024届--数据库开发--杭州、合肥、济南,10-15K·14薪,思特奇,100-499人
https://www.zhipin.com/job_detail/27e5a6dc5e7bcd391HV63tm4FltR.html?lid=9HvT0AceW1T.search.128&securityId=85xqxqcEul2ix-t1aV2WT642PCPKMu5zshCwkdSKD8gAMw2stgU2WItPbawLo27SFieoA4qcna8yLCJBnc-cMWzXF3VS8iK88Jinhe6pZzsTA4k6nC0~&sessionId=,算法工程师(J10429),15-20K,微泰医疗,100-499人
https://www.zhipin.com/job_detail/d025823b7f8c5f571XJy2N--EVpZ.html?lid=9HvT0AceW1T.search.129&securityId=ZUTDgvcLwVdsU-O1Pi6PdOf5WH31acyZWx7SbcHBfL1AJKdjJ2LAXZU2Hdbv31qRL8jZcRQZuJjyRmR9XyQOsDo3AwoTNWT_ikmtIU5lR4MqHA_Xyw~~&sessionId=,数据分析,25-35K·16薪,某500强上市公司,100-499人
https://www.zhipin.com/job_detail/b10c36ee924ea3151Xd93d-6FltS.html?lid=9HvT0AceW1T.search.130&securityId=r8THcNPJ1rTY_-n1_mWN3qhSZkTZWc0X2KoMu8tEV-LB8tHcDuwskdEdX7O1P-7Z06kQEvBqL8OWeLKYnwH4Q9ZEjrGseR6p1Ym83wD1hw9aRbCUJg~~&sessionId=,深度学习算法工程师,26-50K·15薪,某大型智能硬件公司,100-499人
https://www.zhipin.com/job_detail/d6c22e834815cc5d1Xx52924EFFU.html?lid=9HvT0AceW1T.search.131&securityId=EzAPCebYVsaVr-a1pSmXbHaqrFQ4X8y7GmOgKWPPMFAe1kNJ4i0a0ajdzf-_TtRC2QS00KMkedygTEHm6hJBCevnDDq1LxIsJGkwVupAI2WCD5Fz0L0~&sessionId=,安全服务实习生（24届）,3-5K,杭州智顺,100-499人
https://www.zhipin.com/job_detail/adea7866233c71311HV63t-9FFdY.html?lid=9HvT0AceW1T.search.132&securityId=wgkLVuTbWPp2W-n13avn1EezgdPSVQXXtzsrSFYe6k_UBcsuPPoBkkjRbYSeDsgLOgVIKXJragy4nwWRCwiE-xMTKyBhItTByq7ZK9JGcjKUjh_sdFo~&sessionId=,ai技术经理,30-60K·15薪,某大型计算机软件上市公司,100-499人
https://www.zhipin.com/job_detail/1482eeb898c4e18f0HN429y1EVE~.html?lid=9HvT0AceW1T.search.133&securityId=-v5tET0mixk0r-W1Z26gNh013iSEHVCDFpPbfcDts9FTqyTvTxm9F_MrDJjjgkhvIfE_HwBMPOsdT64DSPp6JpzfIw3_hJK6u274ByitkBxPIu7201c~&sessionId=,SQL Server/MYSQL 开发专家,25-50K,阿里巴巴集团,100-499人
https://www.zhipin.com/job_detail/4849adde29325e841HR63tS5EFJS.html?lid=9HvT0AceW1T.search.134&securityId=fCaZQX_nIoeoG-I1YdhV09UPnsMlxLa2v2wyGRxzwfXYwFJpJwgPen4oInNFH_1ujxTSHzFHVkog6gFSkmovM_dTxtkeeTM-jGZuJWjrcnmITgLi&sessionId=,Linux内核研发工程师,20-40K·16薪,某500强上市公司,100-499人
https://www.zhipin.com/job_detail/b4143c11277206491HR429q7FFtS.html?lid=9HvT0AceW1T.search.135&securityId=WOCm3IYUHWj7u-i16KiQVkEIa1nue_SiYlrkxvWBRN1-44TEu_4PqFIWlFIz_uOnlh5tEIoAzsloysPw45QPSHlPbfLQ9NoOYfGq4gH4MBSfCIPvY3GQ&sessionId=,算法工程师,25-50K,派迩,100-499人
https://www.zhipin.com/job_detail/e1e9b52f120513b31HR_3Nm5FFRW.html?lid=9HvT0AceW1T.search.136&securityId=3SZSp6jJ9l0Sd-J1REyAv6f4aGpAZCoRjT74mYryfSZtJGk7hhgbJRgpGZ1O2SHOu-WGyO4ZI79q2Hd1Yq5P9A60ThXZStypjsiBzIHNmt0w8t9xq9nm&sessionId=,嵌入式软件工程师,20-25K,某电力公司,100-499人
https://www.zhipin.com/job_detail/315dbc70fc9df4d11Xx_3dq-FFFS.html?lid=9HvT0AceW1T.search.137&securityId=MiozqhtTfmZYX-21STKgAzPbR5wyoEIBRvF8Tlzm72UewNqp74SrkP1iWL0GZuKmcLIzjciheAc1Hegjx_2-T3FfTuBKLXiqQGgeyOaCnDOuKZz4HPAP&sessionId=,测试开发工程师(A240399),11-22K·13薪,质变科技,100-499人
https://www.zhipin.com/job_detail/e587c98ca6ab01cf1HV739S9F1FY.html?lid=9HvT0AceW1T.search.138&securityId=lQerCchDo1rRH-x1GMEhLQ3qPxDLlUkhDHmJl4Ms0b1rroZw8l4HEHmyUGdYHTdSJENCTkpUoJOzI7B3q8bsE_VWv1paBkgQ1UpueJ1GT3NYxb1oDaE~&sessionId=,nlp算法工程师,25-50K,懂车帝业务线,100-499人
https://www.zhipin.com/job_detail/a6a3b478165913011HV93d6-FVtU.html?lid=9HvT0AceW1T.search.139&securityId=dU9rfsWaegbSy-r1RwpBklolXq0WpyNoPxyAsPr9LdcuRoxmPoFrIgwhowbRuvjRCLGxmHTW7Np_sMXTSBTGk7A3F5uSaChpu05QcqurqAvUVg8VuQ~~&sessionId=,菜鸟-高级预测算法工程师-自动驾驶方向,25-40K·16薪,阿里菜鸟网络,100-499人
https://www.zhipin.com/job_detail/fb2ca4d7df4c18a81X1z09S0ElpQ.html?lid=9HvT0AceW1T.search.140&securityId=wvEroecMN6tdn-K1bfalO8BBupd0gVHQrQMB4dF4d420wlZDI5q4ekblz2yJOS7ndjyJJNzvTm_9rkNyac2c9qDYqelGRbzF60C9koQlxpjSFg~~&sessionId=,前端开发（杭州）,25-35K·16薪,某500强上市公司,100-499人
https://www.zhipin.com/job_detail/2787841d27180ad51Xd63ty9E1pX.html?lid=9HvT0AceW1T.search.141&securityId=OCtw5cybSCXuH-F1Z-piQ2lLFJG2y9M2sdytnM35X9GjzOcVCaAwxmC90VJI6oL11nu3ju4JOFBwGElRKQQQR_CnfXLGL18BqwA7GQsFv29FGrAr&sessionId=,算法实习工程师,6-8K,杭州思看科技有限公司,100-499人
https://www.zhipin.com/job_detail/e98cb6867805abe71HZ62t--GVZT.html?lid=9HvT0AceW1T.search.142&securityId=o9rLQptKu4Hn_-y1uXAw17M4v3J-edMjREi75reL1zC-yGjolK4VDzMMwoYYBtR7bn4hfGOoLYDTrnpVfZDitQ3kyPPlwryvIN36pJ6WjSfW4fNAn-s~&sessionId=,测试开发工程师,25-45K,某知名互联网公司,100-499人
https://www.zhipin.com/job_detail/65d3e746acf4de091HZ72tq5FlVS.html?lid=9HvT0AceW1T.search.143&securityId=lPjJ98QQJvoBw-T1Z2PKGANNMYp96rLNxfULntypQ4r4MrGQvRomVKXUrFT7cImCnjIzTm0J3VrVGIgTXngEbrxaINA_f4wa5TVmgQufi-LORQ~~&sessionId=,测试开发工程师,15-30K·16薪,阿里巴巴集团,100-499人
https://www.zhipin.com/job_detail/bbcd4e5a792e38ff1HV829u1GVdZ.html?lid=9HvT0AceW1T.search.144&securityId=fSRBj8brNzO9i-Q1p3JHCK8X3UlQofxH2TtrGBNLuHx8rKaR0Vods7PYKGyrFEFAm2EbZLCwA7hKtV7_FYWgBq9gGFkoMdMvg1hmeDENWj5Jiw~~&sessionId=,Financial analysis,12-15K·13薪,Vibe,100-499人
https://www.zhipin.com/job_detail/b76cbcbbb1d2f3271XN40tu9E1BV.html?lid=9HvT0AceW1T.search.145&securityId=cNGGp7D3_tGSa-e1ZxXICqrp-yvJWP2BT8tj7mO_dwoA_sGakV6DMSHgQ4LGaUoWFVL4-ieKl46XQkIPgydBnZvYL46gGyQ7p5MfzkIv2DoOjTU~&sessionId=,ai算法工程师,8-13K,恒墨文化,100-499人
