url,name,salary,company,scale,hr,region
https://www.zhipin.com/job_detail/a747ee5e423da9b51XVz3d-0E1FS.html?lid=ruLhoMeWxk.search.193&securityId=RwJKOkbhgorg3-v1_sF9G7k2gxL0HbhYlE7qQr8kt2X6ETY_NgYUnVNVpj2ubC8u2V4pJaLcB3easogIBx8uNp83MgcoVKP-Y_w8i1BL39Vu&sessionId=,iOS开发工程师,15-30K·16薪,阿里巴巴集团,10000人以上,周先生客户端资深专家,余杭区
https://www.zhipin.com/job_detail/6244eab1b2884ba81XVz39-5FVdY.html?lid=ruLhoMeWxk.search.194&securityId=wVliXFDYxUIE1-j1oDs3_wO-lobw_RtI-Vri24P5uEH4WDe0WUStxGvDgGsN-p1QavC1AlQczjIECDaSVS9Fy6sYo-_Spw7Ui8rqum5ehwNo&sessionId=,Android开发工程师,15-30K·16薪,阿里巴巴集团,10000人以上,周先生客户端资深专家,余杭区
https://www.zhipin.com/job_detail/5abc9427dbb3816a33J_3tm5GVE~.html?lid=ruLhoMeWxk.search.195&securityId=roirjyKR0O_3_-r15ff5kjLnj_4Ezpaw3ftga84l50trpzC5ksfkuOB1NTt4K0Q6mvpB137roEuF0klGTDb5HI-hTnus-ojqN3OpTD1Tt1w~&sessionId=,阿里云2021届校园招聘提前批——研发工程师,4-9K,阿里巴巴集团,10000人以上,周先生高级技术专家,余杭区
https://www.zhipin.com/job_detail/80a15ea009f03fca1nZ709-5FlJZ.html?lid=ruLhoMeWxk.search.196&securityId=LgbgWqh6SQciE-y1YzDDUDRwM4uLj6kr1lLG49WQuGYkc3g8LgdGA5Adu3UHiYwHQWSW9cHXwlTe5rkyhszV8685CJjhJ1_6BsR1hq3wPF2WjOs~&sessionId=,C++,18-23K·15薪,阿里集团,10000人以上,王先生技术专家,余杭区
https://www.zhipin.com/job_detail/4137de62c8a46ff41XN42967ElRR.html?lid=ruLhoMeWxk.search.197&securityId=Ypdm4Rqk5O_2i-41a5tuvtwbA04wZH-Gm4MraMGn6To77F7YwRZOV3pzlOa2rRUKHX0n1Qkzd3r-GlM9-FNQymPZAFKJi5OwZgr8q63TpqUD&sessionId=,阿里云云原生研发实习生,15-30K,阿里巴巴集团,10000人以上,王女士项目经理,余杭区
https://www.zhipin.com/job_detail/5d8f8cfff1c2f56b1HN-2NS8EFM~.html?lid=ruLhoMeWxk.search.198&securityId=jE_vpUHPRq1AH--1oI2bR9cCTcMy8VzinSeATQW4294DmLYaqL3RSdn0w5_NUBXePyXaPlng4ud8hmhfQoOqv13cdHTOsPXLlVFOOlM~&sessionId=,研发工程师JAVA,15-30K,阿里巴巴集团,10000人以上,董先生技术专家,余杭区
https://www.zhipin.com/job_detail/60bba69bbb3c111e1XJ82Nm_FVdS.html?lid=rwonwTzocX.search.1&securityId=rWDA-P96oUgbY-k1OKQxX_N0atNNLbVZG4XQmkKvf8-aooNtL9GVRxph2BVYwwSH18Xl2wR8jkmG99-SbxGvQ9H_6SkB0sL7A38QfE6kt20bo8G0_Q~~&sessionId=,Python Web 初级工程师,9-12K·13薪,帕奇拉科技,500-999人,梁女士产品总监,拱墅区
https://www.zhipin.com/job_detail/267f6eab81b244c01nB-0tS9GFdX.html?lid=rwonwTzocX.search.2&securityId=ooB9a5phas800-01NIXTyPu9YUKVf1j6DfEmW3wj6f-pz4sJD5kMtK8KKzcPH8gGCGUGC2sujW0GFbxJ0w0RhOH5sdrCHQdRdhmKUd3713z_4A~~&sessionId=,web前端,8-13K·14薪,亿保健康,500-999人,朱先生高级开发工程师,拱墅区
https://www.zhipin.com/job_detail/6ab9a80d720964ba0X143969EVY~.html?lid=rwonwTzocX.search.3&securityId=QTnT-B48oVFD2-41YqfppqSsC_TcUFLDxyumWi71DDT_EUvsGMkvxbPO9PXcNxGIMZrYEpfKB8zlA62TSpSNe85ZHAps8r4jK7Jv9Nz0GUSYowGB&sessionId=,web前端,5-10K·15薪,众选科技,500-999人,龚先生全栈开发工程师,拱墅区
https://www.zhipin.com/job_detail/c8d78fcb347c47bb1n1_39W4E1VS.html?lid=rwonwTzocX.search.4&securityId=Bg4fn0zBItvuV-k1IE3gni4_ilWWz0U9BEGCreKPfnDTyUu-yMB589vZpVclWSvnE7T4wYT0k3ys723kyB205q6oADpUtRZMEmLjIvDz2wO7uD9cqa4e&sessionId=,web前端,13-26K·13薪,金地集团,500-999人,欧阳先生资深Web开发经理,拱墅区
https://www.zhipin.com/job_detail/01ddae63394c64e41nZy2927FVpS.html?lid=rwonwTzocX.search.5&securityId=e7McEjv8MkO9F-G1wT5jHqCN5MpC28-u9V2V8LDA-bsp4d5q0YUgs4loLZyEWha2r-NMdajFURfcMAauGpjPAZEHHqhXBGDQIAjjJqSCxkMlotO8Zq8~&sessionId=,web前端,15-25K·18薪,兴业,500-999人,段先生招聘者,拱墅区
https://www.zhipin.com/job_detail/fe2d397c671a53e91XJy2ty9E1tV.html?lid=rwonwTzocX.search.6&securityId=69H49TnI3GrLd-E18MFez9TMCdLQg6Brdia7EWJz0AnpYV2r0fV94kxkNG4gaqLRH1MnctJky9VL2QNvMW7oiCbeFGaUblVo8AZ92Y1U9zxyAxEjmA~~&sessionId=,web前端开发,8-10K,昇星科技,500-999人,孟女士人事经理,拱墅区
https://www.zhipin.com/job_detail/572ab5379f2235281X1_2dS0EFJY.html?lid=rwonwTzocX.search.7&securityId=CsuRtyPn9t9EX--1eTgqiedcOvZLnP_5hGK3jqCcfZ1eJgQ5DMza4fFnCueMRaW6IRWjUH7J-59gSLIIvQ3i_z3iVU5-dWrOjIl7DAS4WTs23CMnpg~~&sessionId=,初级web前端工程师,6-10K,ChordMedia,500-999人,邱女士人事行政,拱墅区
https://www.zhipin.com/job_detail/b94f457bdf6014f51Hd52Ni5FVQ~.html?lid=rwonwTzocX.search.8&securityId=xLG209GAv7E1X-j1YTnbXL2kBMoAAhXK-C0zNU6bViqFIj271QbRXo6I0aECBhmds1Ve-EzuzsONrxByezsxIvOJcBGza4amkHjKTTGpxOgys_RA&sessionId=,Web前端开发工程师,4-6K,云野科技,500-999人,林先生经理,拱墅区
https://www.zhipin.com/job_detail/f70068eec598da831n183t6_FFtR.html?lid=rwonwTzocX.search.9&securityId=K0pv1GwJ15nA--G1yO4j-xt9Jg99mg2w_6usJeY3onvQfKM2ZQZ70btjiiUWYibRuiRvd6YfS2D1i2yJscHD-jW9R6KAIvlDt9CpIv-ve3GPjEAAnBY~&sessionId=,web前端开发工程师,15-20K,网飞,500-999人,叶先生HRBP,拱墅区
https://www.zhipin.com/job_detail/cb8a029982dbffe91Xx72NS5GFtR.html?lid=rwonwTzocX.search.10&securityId=VeyGflfOXb-n--71dZ8Aw6hqVoU1IC1ciBfXIJRuI2SN8EPQWRTrelDtoYIH_GPN1itIvIrk_AIH1EOtT-R-I48gXcryLzPUnUryD7D9Hh7t28sS7Yg~&sessionId=,WEB（培养， 提供中、晚餐）,5-10K,浙江掌玉科技有限公司,500-999人,陈女士HRBP,拱墅区
https://www.zhipin.com/job_detail/877a10e31781e6551n1-29u7FVZT.html?lid=rwonwTzocX.search.11&securityId=961NDqLBsVPtW-C1p3Bm8x5QhGlmUZxS4e25TnMpX1V87Vw989mZEQpMkWEHEKtaJ-FAZtr1c-ugAXhmxm7ipIVW_qqe13MEUSqTFgL-F3laaT3q7kIp&sessionId=,前端开发工程师（uniapp方向）,10-13K,淘农科技,500-999人,廖先生招聘者,拱墅区
https://www.zhipin.com/job_detail/421b24e97b22c0d71nF539m_GFVY.html?lid=rwonwTzocX.search.12&securityId=-12l6ceKoeBFo-a19Ybf95k3Xz0iFdCvRu6Oz_ZE4_uuK3IdN8evIlX6Wy3teK-slTeJycuFVbMPtPGP8VHu5lJW0ZWh9JZQ9iuOWt-DLktEqOodJCE~&sessionId=,软件工程师,8-12K,华东建设,500-999人,詹女士人事主管,拱墅区
https://www.zhipin.com/job_detail/150975740f1c53b11HRz3dy8FVpR.html?lid=rwonwTzocX.search.13&securityId=uCdAqQETHwJmI-u1ex8HdLRTY9FC_y3Uh7prUaApTZEKzSbLgatVgigOY3PHhp9_H4xKbK6TEAzXIeNxzXvX8MXn4YBJDEAP4mZGG9g_aWMYyVObng~~&sessionId=,前端开发,10-15K,航天创智,500-999人,丛女士项目经理,拱墅区
https://www.zhipin.com/job_detail/1d5f81b5ecc1ffb51nB-3Nu8EFdT.html?lid=rwonwTzocX.search.14&securityId=CUwoj23XwlpS6-u1FNYbPpB3bncxsirgeOXgsYZ6p0kKgycu7p8gP-nVhTdTnZPChdutYYHAezcdiQaTu3jiuhEljLSg9ZxCyJtdGyQeqo_B5iW5YA~~&sessionId=,前端开发工程师-高级,13-18K,杭州点赢,500-999人,王女士人力资源管理,拱墅区
https://www.zhipin.com/job_detail/d65e44cae456b4cb1XF529W7EFBQ.html?lid=rwonwTzocX.search.15&securityId=Ut6AF97nJmsu_-f1lXCNiDDzDohzQNSf2uoXwkzOgQ75BY-D70Ekg4JD70F7xzDSWGI_HBj36ivSSC8tyGezjFijslOFkwXQGQM2-bH2liiymPJUifc~&sessionId=,高级前端开发工程师,15-30K,雷蛙,500-999人,金先生人事,拱墅区
https://www.zhipin.com/job_detail/627e2bbb3dbac2611Xx50ty8E1BX.html?lid=rwonwTzocX.search.16&securityId=zEf6ozrKIBZyR-k1UJ8mGBn0JUcFlKP9RE_cnpg9iv48g_UMWPPXP1oLH4s1Kyu8TEujGf3tMKQPL5C7W7lKzIl_mf-QYj0QOGPKSok-rwyznBXe&sessionId=,售前顾问,14-20K·14薪,孝道科技,500-999人,张先生安全服务经理,拱墅区
https://www.zhipin.com/job_detail/0912a4ba90be25021nJz09i0FlVV.html?lid=rwonwTzocX.search.17&securityId=iqpzzU76_vjuP-d1zvheYhRmX4P8ZTAUuNauOdCKVuyWJVP5O73HF1Y6zujKjELCrAng5QhrucIk_-BxyH1pKWxuEiny5-q4z4u1qk_Y3BHki93gTA~~&sessionId=,Unity开发工程师（含实习生）,5-7K,杭州楚沩教育科技,500-999人,胡女士行政总监,拱墅区
https://www.zhipin.com/job_detail/78365c411ed2007d1HZ509q0EFJT.html?lid=rwonwTzocX.search.18&securityId=PE_Hiv0rU0dQW-310HrGYz8CT3P61oTzeVAsZpUIZIdclE-M9w3I_8GOqs9jifgu4Rsl6JhQvd2ceuHMXGAVS-G20jiMnHYzCXWf36CsiLnTRxon&sessionId=,前端开发工程师（24届国企校招）(J13953),10-15K·14薪,中华财险总部,500-999人,王女士招聘运营,拱墅区
https://www.zhipin.com/job_detail/1dac4f52cd5d84041XJ_29S-GVJT.html?lid=rwonwTzocX.search.19&securityId=PDeKiaeTgdGAw-H1yFOlGykh1R0lI8_JZtfHaTzeBNOs0YkABtpThDR9WrgZSKBTNHKupFlHzMFoiphWxQh0Jwh8o1skrAwEwqQsZW4gwUXzQ0mt&sessionId=,Java开发管培生（2023届）,3-6K,浙江四方共协,500-999人,成先生部门经理,拱墅区
https://www.zhipin.com/job_detail/f3db13addff4bfb81nJ529q_FFc~.html?lid=rwonwTzocX.search.20&securityId=hojc6HTY-BIcx-n1bbKMlt9P29fwVZtvg4pMESZCxaRyApopDYpp_Ue53IG150dhxCcCNEZj6khAmUqEo0dlqqcv1aflvggax-MizOwK0H91&sessionId=,Java开发,6-10K,行我行,500-999人,郑女士HR,拱墅区
https://www.zhipin.com/job_detail/637ac88e2b2536ff1Xd73tS1GFBQ.html?lid=rwonwTzocX.search.21&securityId=X60GjxhUN5Xqf-y1fo-Lzbx6taJYam1B8DyXT0YGcS6rEc1wzPsTrWeGkTyoiGKHEsrgkLse1yVFSNIjhCW2Dqh9NNNE8SXjJAETqRhiRiR2_LHndXLD&sessionId=,Ruby开发,6-11K,冀信科技,500-999人,,拱墅区
https://www.zhipin.com/job_detail/82b01a64d302d42c1XJ409-_EVpT.html?lid=rwonwTzocX.search.22&securityId=iAU8tgnsfziXU-J1KWeTE61_Jb3RzjRpaz0po8ItvxZJ_m-iOcEPo5zL6-kuguEQwx2MYn1MxvElJpVP_Kj6T_C2NBQ7i08TXaRE6BzNroQnZLFH9oyC&sessionId=,前端开发工程师,7-9K,杭州琳颖锦鑫科技,500-999人,顾先生经理,拱墅区
https://www.zhipin.com/job_detail/7b0b8cdee418478c3ndy09q6FVM~.html?lid=rwonwTzocX.search.23&securityId=mJhilYhZLc6uK-E1MPUZNpUrCTfQrfOgCcR6i-U5llzRXNKCySUUaCNKVWY2W6WxPgkTt-vMuHxJhcsMw89cV24nZ-RWSOl5PUGuItMq0FLNPR84gsc~&sessionId=,运维及开发,6-8K,喔唷信息技术有限公司,500-999人,张先生主管,拱墅区
https://www.zhipin.com/job_detail/ec35fd10c14d269a1Xd62t66F1VU.html?lid=rwonwTzocX.search.24&securityId=_4-G3SeJR2clX-71FlN6Ug_oTvm6d17zB9y8mVCq_MoiJfMO24okOHHELPX34UsjQiqJ7aSjgug6to8a4mCs8RGzmIxx59-CKaRpQJGS8QlK5nDs9A~~&sessionId=,前端开发工程师,8-12K·14薪,凡声优行,500-999人,付先生前端组TL,拱墅区
https://www.zhipin.com/job_detail/46e9a327d37d18fc1HR_0t-9ElBT.html?lid=rwonwTzocX.search.25&securityId=AaLl0ylegjb4v-L17fftCdFLNPcb2_TvU0UBW3lumY34ixgHlquQovyv54qm7C34psoy2TLw3M8_RAkvt2foWBX2_3t8qq_yxjVQpiGwdg1NxWFOX3zO&sessionId=,GPT提示词工程师,12-24K,金口良策,500-999人,周先生ceo,拱墅区
https://www.zhipin.com/job_detail/13e570b0c7e394dc03x52dy4FVU~.html?lid=rwonwTzocX.search.26&securityId=xUVkNhthGGfR0-y1Wx5TLbrcaP4vrBRdKUdPpYsLDjgjc58dxmrAlHLp8qHI1hoHf1KzyhI2GlEEfr2_p9qatS_4NoOgH1icYtJpMlMP4ddky7Q~&sessionId=,C#开发工程师,11-22K,果小7,500-999人,姜先生招聘者,拱墅区
https://www.zhipin.com/job_detail/96304d2d235335621Xx_3N60EVBR.html?lid=rwonwTzocX.search.27&securityId=Ln-SpQGO40KBE-p1suugBcvqUMH5Q1HgipIxjlvPIflmUf689pttP2nm2zoKA0cfi2HJwJ8KIjTyA2eKZk78CiywHjvbj0U2nwbjSSiSVIkNeJ5KIQ~~&sessionId=,初级前端工程师（react方向）,6-8K·14薪,杭州城市大脑有限公司,500-999人,周女士HRBP,拱墅区
https://www.zhipin.com/job_detail/356d0b431ba863401XNy29u0FVo~.html?lid=rwonwTzocX.search.28&securityId=Wtkn2SJDS6uYZ-u105sAp3bSAX9rMiMbLc984U2JD2D0o_0rb14LOT7OJRQ9cDJUelkq5YCPVhvjzpypEC5wNmN3lTi3zllCPBKZ0qa0CYJkSaYP&sessionId=,Golang软件开发工程师,15-30K·13薪,宏象信息,500-999人,陈先生总经理,拱墅区
https://www.zhipin.com/job_detail/7452f2577a5fbb031XZ50tW5EFtZ.html?lid=rwonwTzocX.search.29&securityId=fgkGYMvZPPTUx-L1ZsAfHpTWNLnSRwRk05aIubNtd8gugQJT2ljzK4PL-LYROgi2sdEJs9olVnrPbfIRqHCp84TRAr6eU0E05jh5g7dHtbVjspqR-98~&sessionId=,Python爬虫软件工程师,9-14K·13薪,泽联科技,500-999人,朱女士经理,拱墅区
https://www.zhipin.com/job_detail/b2cadde0e485e6fc1nF73dq6F1dV.html?lid=rwonwTzocX.search.30&securityId=1XZPfUSkIhExg-D1r8srsqhzxZfXMNCv6KO4_t7DqrpgilviCWmtWwC5KOKgO6zlFN9fAdl8qiyWiHksOC3cVp95YO-5-cqkh6cDkgxxYog1fOviRpo~&sessionId=,网管/IT工程师,4-8K,兴达公司,500-999人,颜女士人事主管,拱墅区
https://www.zhipin.com/job_detail/d7142c85cf6410181nRy3di1GVdX.html?lid=rwonwTzocX.search.31&securityId=tCnTKsUwQB74q-S1o3LqnDhoxOH3c-WTXqAb6O_RCEdlAhNpW-MJ0hydHaPkTbZ126WDeAzAd491VJS97SatrXxPjVxpcV5_dtsOXgIZyoefG1LeMw~~&sessionId=,Java开发工程师,5-8K,格原信息,20-99人,徐女士hr,拱墅区
https://www.zhipin.com/job_detail/fdf25facb03165081nN90tq9E1Y~.html?lid=rwonwTzocX.search.32&securityId=YNS6RVuXI2BZL-G1ADpypKWluH72_q4aBq51T8lZdlYLC3FJD9hFOTKZBCP6yxfaeMp4aSo_bOjkjBOcaqsZCv_TaiM9DKRIlqcL_OVUaRtJ4v8~&sessionId=,产品经理,15-30K,酷家乐,20-99人,李女士资深测试开发工程师,拱墅区
https://www.zhipin.com/job_detail/39f47a6f0f71d8761X152Nq6GFJT.html?lid=rwonwTzocX.search.33&securityId=a92Rmu16Ovbmi-d1AQeI6xMmKMEGkn1fjRfWj7f9ZPW9UA21rgc_lmLpXdHTrb5y4l-CduZQjEEYufF4UXtrT-7Q5duecY_JmGMVCz7pg-_Jxiyw7kE~&sessionId=,前端开发,12-22K,晶朝数字,20-99人,张女士招聘专员,拱墅区
https://www.zhipin.com/job_detail/b29f6cba2acf22f41Xx_2Ni_EFBU.html?lid=rwonwTzocX.search.34&securityId=aNnh1ZFiFzYd1-G1YUiFxt4euTZylLVfF__LpH56il4Ms67sv9yYS5x8yQJ7EJSByA8JU03lLTLbGHaU7d5RPNXAhAY66P0bgaEh3bpar-xEtQe3PQ~~&sessionId=,.net软件开发工程师,7-10K·13薪,千格源科技,20-99人,毛先生人力资源部经理,拱墅区
https://www.zhipin.com/job_detail/381bd9ce1886c3541HF439m-E1A~.html?lid=rwonwTzocX.search.35&securityId=XnnkDQdEsXZuH-Z1Odxd2GlrY8uQORWxODq0nC7Iz0-ofbOqj3U-3JolgZve-zAQxmYRE0_z_vjC4IgfS7K7IyjRLUYJUoPGIfk1yluM7boM0E8~&sessionId=,棋牌游戏主程序,15-30K,旗力游戏,20-99人,罗先生人事,拱墅区
https://www.zhipin.com/job_detail/8975b895aaeb423c1Xx909-8E1NZ.html?lid=rwonwTzocX.search.36&securityId=cgYywYGAW0iTC-z1MegdXMUt7152296HuHzr3Yyk0T6IXkXD4Wn1AYcQZ2BfaGmMah5MY5NerITwiv4XP-c-IPHbY4rjNMHr36n4ADc4uhuBVHZzfBk~&sessionId=,投后专员,6-8K·13薪,杭州光芝露科技,20-99人,,拱墅区
https://www.zhipin.com/job_detail/9f28d2995041094f1X1_3di1GFFX.html?lid=rwonwTzocX.search.37&securityId=DZv8qsZKIGk07-c16na1I_sLBSbAWLjbH0_JGiP2B_U4qEHqcxCGUCIPFggwiPL3vPm_03QfTBxXLmLpSscnWpSPI30sSYgEknlhtZtzHk2Qzf1L59E~&sessionId=,php开发工程师,12-18K,晓晓惠点餐,20-99人,王先生招聘者,拱墅区
https://www.zhipin.com/job_detail/11070e26a4b9ca641nF_2N2_GFo~.html?lid=rwonwTzocX.search.38&securityId=VfOdCa4fMhfAg-I1p70_pNEGV2Q55KnAVhfWL73olu6kANzhEh3kOMM_tRn_Gb9FnqFgYEutaIsiWLrl6ImYbL1Gfab0pC7fosjia5KErFkEjKPs&sessionId=,PHP高级工程师,10-20K,由客联盟,20-99人,黄女士HR,拱墅区
https://www.zhipin.com/job_detail/e191eca1132000051X1_3Nu4ElNT.html?lid=rwonwTzocX.search.39&securityId=z6DRhDU4NETtM-u1ZMLrNsYaYODtmK4NaHAYwg6O5c7lmxBxO9nRfUZcDTA2_k55qdjV3pr1g7grLaIaudFnHjrrBOyJv1OklarIXKQV_XUIb3yPp0uI&sessionId=,功能测试,5-6K,大冒险网络科技,20-99人,张女士HRBP,拱墅区
https://www.zhipin.com/job_detail/ddd730573a53de141HR829i8EVtY.html?lid=rwonwTzocX.search.40&securityId=38MAn1rdn5fnX-01QlIXZGBNsOERtQRodnUlYvt_-J074gAidepiCMozMmZrwcOEbAJdlMbG_6PBx3FPDQUiwawdg8yh0rq5rcm6QkYPqK1RUzrnTg~~&sessionId=,商务BD（区块链方向）,7-12K·13薪,已阅科技,20-99人,朴女士HRM,拱墅区
https://www.zhipin.com/job_detail/354547b489a2b4301XB50t61F1dZ.html?lid=rwonwTzocX.search.41&securityId=1LQXvBFmjLSZ1-R1IuBQwilp4zhMtZoVCm4CTCAz1OsPS7zhA1yv2Clcr5ShFTEVpkPHd03C66x6dRfGNY1ERYHxJEHpqZ9ouvbdrtJ0BHHMEA5DKg~~&sessionId=,java工程师,9-14K,蓝鸽集团,20-99人,徐女士招聘HR,拱墅区
https://www.zhipin.com/job_detail/bbe36e4e0152654e0H140tW_FlI~.html?lid=rwonwTzocX.search.42&securityId=t3bs3F2KiP6Kw-J1VyfTyYccPWwJXH6442ekPqHdHlU3bO3FAV0omFoFIPrq5_znz52EJt0xLIDuP3lxfmYp7NSj5UOO6cip2gCNgsSQ8ydUShfz&sessionId=,web前端初级,5-8K·13薪,帕奇拉科技,20-99人,梁女士产品总监,拱墅区
https://www.zhipin.com/job_detail/b9477abfe07629031n1-0t64E1pS.html?lid=rwonwTzocX.search.43&securityId=oaCwIkDcy5sdp-g1xf7WKQeZLCnyuEnAai0immOOW5xKnESXmhBvcoE7xo1XndG2fS7NJXUdUoMLHOSFkmnkWHhA4j7QO7yOjXSoApdiRHhxzqpO6hoM&sessionId=,web前端开发工程师,15-25K·13薪,金地集团,20-99人,欧阳先生资深Web开发经理,拱墅区
https://www.zhipin.com/job_detail/6d9f05cffcd41b9e1nB-2920GVtU.html?lid=rwonwTzocX.search.44&securityId=P7Z1QH93bBfR0-N1fP_zNxNW-IFEAVM55OVvm7LARagLzGOQ3FqQ8NssnlvuK18G5VVdBjd0uLQ2QxAR92lxB-pXT4f2vamfn3o_ksPg5_QGvg~~&sessionId=,Java,9-14K·14薪,亿保健康,20-99人,朱先生高级开发工程师,拱墅区
https://www.zhipin.com/job_detail/22d620e8aa77fbba1XV62tq_E1VT.html?lid=rwonwTzocX.search.45&securityId=WMxMk44ZW8T4J-615Da-RDS3hfxZxYn01_WC5hK8Un1iAV2SQDhP62Fb2PW7rKK1iYzObWrJikS5AJS28NlbWOlZ2cAeyva3Hii6enLwz9G2oj57Vw~~&sessionId=,安全服务售前工程师,15-25K,孝道科技,20-99人,王先生技术副总,拱墅区
https://www.zhipin.com/job_detail/43eb9d09fb1700981XJ62ti6EldX.html?lid=rwonwTzocX.search.46&securityId=PNbsKfGk6Q5wt-d1vZCb_z15dhsYichbErd86plIHv29LjeBUI5KXhD3Wu8A1EngM6NMWW3rCSoCzSfFpe_PPYUMf95OODTUDRCdf3-HIhrRE6cNqhcP&sessionId=,初级ruby开发工程师,6-8K,冀信科技,20-99人,胡先生招聘者,拱墅区
https://www.zhipin.com/job_detail/eeface3db2772b0f1XB50tW7ElpQ.html?lid=rwonwTzocX.search.47&securityId=vwvfurV224TBU-O1tJV9iM90CrCP_U-gNGON913x7b5PChIHaeesolT2SfQI7BaolrPKHezni6fJ8gGU4-bHIDGgheMH4C5cE_VfMFJvRQxjSv3avg~~&sessionId=,java开发工程师,8-10K·13薪,格原信息,20-99人,徐女士hr,拱墅区
https://www.zhipin.com/job_detail/92888fdf647a37a31XR_3Ny8EVVS.html?lid=rwonwTzocX.search.48&securityId=uMEOFGjC499Ky-k1m9JACsjmV9Audziyj-P4RBgzSswDjcfb4CYUnOmog1szqIaYRpXmPU4A-UnrKbb7eIBdXl3fUD3yB0dAfQDlq6GZqfFNI-DWqA~~&sessionId=,渗透测试-杭州驻场,10-15K,孝道科技,20-99人,徐先生技术总监,拱墅区
https://www.zhipin.com/job_detail/a3cd9addb828ff8c1X1929S1EltS.html?lid=rwonwTzocX.search.49&securityId=bgsLKaSj4em5C-u1T-IaR7yFYrpcd26qtoblk0ATzI-hh7jB1AzvQevyXtIaDe-zx__Z41PosO2HLMWsGLwonlDZCKkORo18o1F_LcvocW89h1fx&sessionId=,安全研究工程师,10-15K·14薪,孝道科技,20-99人,刘先生安全研究负责人,拱墅区
https://www.zhipin.com/job_detail/c1dc847e96593be61nFz392-ElNU.html?lid=rwLraQUZeR.search.1&securityId=gFXVKpLmqooF4-y1OaVAyUz3niNV6Z8Rh9P_CyJN90QG_PcLNiVZzQhvg_0zTftr_TQAs38IW4HDCo8RZdrOmQRSqX_Ijg2G7ZCXhbdgEgIg8z-uhpY~&sessionId=,阿里巴巴直管用工-菜鸟网络-网页前端开发,15-30K·15薪,蚂蚁集团,0-20人,王先生技术专家,西湖区
https://www.zhipin.com/job_detail/c38f4db25e79901c1nJ53Ni8FlpX.html?lid=rwLraQUZeR.search.2&securityId=3nqFffg0RwgOS-11xZrsqJK0YN-IoAXj95mLRFVeWgcqp8qO70DTVGb5STrUDYlsAANj4ypz1oRU_-7jm4zUYFa-2fzjNSIZ5p7FWjRP9lPTZ5g7&sessionId=,web前端,15-24K·14薪,百世集团,0-20人,彭先生高级前端工程师,西湖区
https://www.zhipin.com/job_detail/654232a91ec1b76a0XZ82926FQ~~.html?lid=rwLraQUZeR.search.3&securityId=xlzNlVf73RHPX-e1sD_VB19ddfY41pwmEP_hlkDyUc_UzGeR3vZTfYnKfkUjgm-OorO2sVQ1V5InfIK9yR5Q6sz9Vs7qUnu4XXePkBadmQ~~&sessionId=,web前端,15-30K,阿里巴巴集团,0-20人,石先生资深技术专家,西湖区
https://www.zhipin.com/job_detail/c28c7ae66cb012dd1XR629u4E1JQ.html?lid=rwLraQUZeR.search.4&securityId=9QoMAjWhwigSI-d1h4P-1Pmm0VGlTC6i7cwSnk1ibhHSn0NERTfCAzA6JjyDRBQQWHPb2ZleqKSiGEdXC_Inga2l_JsujdW0EawEoS01NcZ-e6RBwg~~&sessionId=,web前端,10-15K,万里牛,0-20人,操先生前端leader,西湖区
https://www.zhipin.com/job_detail/8a0c0ab61d42b77b1XR_2tu-ElVW.html?lid=rwLraQUZeR.search.5&securityId=8B69giGFGCl0O-U18T-mGcaovTy5KwM37fhuUo4lnFgRiI2SiDu6r4VIYqFnX5uYjrv4m-riNPpeU2iSvwS0w_sxj8BQRIXWtRDP6_c240BIESPiT3s~&sessionId=,web前端,15-20K,妙算数据智能,0-20人,王先生前端,西湖区
https://www.zhipin.com/job_detail/0743de92b5857c621nZ92Nm7GVVQ.html?lid=rwLraQUZeR.search.6&securityId=boE0js8NPQkog-N1HK98MIrtP40iypgauEyPr1n5hAxr7RPlB6yObeoQ5eRoEfxDeuKsYdi3JY1HPacJRQc7d8l2e3jcd4cSiackiz8YR7Xm9eETQqc~&sessionId=,web前端,7-12K,简治,0-20人,林先生招聘者,西湖区
https://www.zhipin.com/job_detail/dce232fb2ed6a4731Xd53d-_FVRY.html?lid=rwLraQUZeR.search.7&securityId=RHD0SIrKFtAuS-u14jKGU3qDcWCYXlEvlX1W-yLfcdenWtR5OkFup57jj_PgNzL750RE4LybGostatknxAsbYkUr1mS-SM3Z5CsWPejzqGoi8FIweWE~&sessionId=,web前端,13-15K·14薪,杭州城市大脑,0-20人,张女士前端开发工程师,西湖区
https://www.zhipin.com/job_detail/c9c2cdce72640b431nBy29u-E1BT.html?lid=rwLraQUZeR.search.8&securityId=RfxNBv6mI6QnZ-x1INUJTzFpTuMLXSe80xWn6E5YIB-LmX0yjHwtRBvy83BouAPQZp4bJa18QB487t1XgJGo9Om7Gj76qZjJ4Gki46-WrI47_ZpHfw~~&sessionId=,web前端,6-10K·14薪,华夏创新,0-20人,杨先生前端,西湖区
https://www.zhipin.com/job_detail/bfa782e2328e8c501nV82tS8F1dY.html?lid=rwLraQUZeR.search.9&securityId=_0hdkiTrGo4Fz-D11AN-mMn7d-6n2gCwchUxVbXHbihKL7R_67-zKAZxpO3op7moIZDyWMwMG0e1qSCpidUZdKimpM5T5kiaE5_8hhmVbM5sw38xV5xb&sessionId=,web前端,6-11K,震堃科技,0-20人,刘先生机械设计师,西湖区
